user_id,number_transactions_drinks,number_of_days_drinks,number_of_geo_hash_drinks
22310506270377370278,1,1,1
22013225780415370431,1,1,1
-27505101456123702486,1,1,1
-19831779541023702090,3,3,1
17091315197391370329,2,2,1
12082323056319370446,2,2,1
-2848621129449370203,1,1,1
-2110537004742370293,1,1,1
22254690336735370215,2,2,1
-19219898708463702816,1,1,1
26195035401171370371,1,1,1
16076786812629370359,1,1,1
-14784788954823704232,2,2,1
1076973388239037038,2,2,1
-300609111405370305,2,2,1
13699162370526370362,2,2,1
14578722392898370248,2,2,1
-19039404313113702804,2,2,1
-3995879612433702654,1,1,1
1988638361451937032,1,1,1
-18270408874893704856,1,1,1
8832226001985370386,1,1,1
-13349444260263702387,1,1,1
-20749162642143703152,1,1,1
-11477632630173704892,2,2,1
-16970376510813704850,3,3,1
-25722026449473702177,1,1,1
3815408781522370209,1,1,1
6349946921181370200,1,1,1
-1353037800747370269,1,1,1
20718999774126370278,2,2,1
-9623600069163703275,2,2,1
-26897988782943703923,1,1,1
-16624124167323703767,1,1,1
-25793849154603704067,2,2,1
-12998984822943702876,1,1,1
-17188364393313702510,1,1,1
21892867275177370296,2,2,1
3717094122096370239,1,1,1
15979067579541370206,1,1,1
10267120393083370428,1,1,1
13272091233969370317,2,2,1
6768490497144370485,2,2,1
-22589995834263703503,2,2,1
9032260417968370296,2,2,1
13438151052501370356,2,2,1
12189696826995370344,1,1,1
-22521202450323702867,1,1,1
22488189114504370494,1,1,1
-12952829903583704733,1,1,1
-23553535560093704019,1,1,1
-2608337535693370395,1,1,1
-642219362475370269,1,1,1
17247888622971370413,1,1,1
8267150289201370494,1,1,1
12944492444595370392,2,2,1
-17883470562393702999,1,1,1
12575939971917370245,1,1,1
3188260482339370431,2,2,1
-17194550191173703236,2,2,1
-12430224855993704253,1,1,1
-17867825852583702534,1,1,1
10905721307112370260,1,1,1
-18498654565383703896,1,1,1
15371669486445370359,1,1,1
15013554684465370314,1,1,1
9694361061813370284,1,1,1
26077888625769370200,1,1,1
4438124993424370332,1,1,1
15691383768282370293,1,1,1
6499886524209370335,1,1,1
-6524329084203702228,1,1,1
-856309584933370263,1,1,1
7195034251431370458,1,1,1
3519426686895370236,2,2,1
-5115951856113703809,1,1,1
21404403892929370209,2,2,1
9659066858124370365,1,1,1
-3187305860673703569,1,1,1
-14068289508093703395,2,2,1
-19808979967833702375,2,2,1
-17112073283703704913,1,1,1
-22936930962183702684,1,1,1
24493897194048370251,1,1,1
-23657755374153702636,1,1,1
11036351369748370233,1,1,1
14487837826044370350,1,1,1
-19983982944903703209,1,1,1
27159071799276370230,1,1,1
-14373042322083703857,2,2,1
-20212200467043702363,1,1,1
-24781215502113702717,1,1,1
3108633646161370494,1,1,1
-9454755796893702102,1,1,1
-8576023446633703134,1,1,1
19996746711546370464,1,1,1
-12167734786263702948,1,1,1
-14924738449053703068,1,1,1
-7684947020763702303,1,1,1
-23818527315723702669,1,1,1
22806361422285370314,1,1,1
7718212061256370473,1,1,1
7155711930651370365,1,1,1
14951564371335370263,1,1,1
19459863219840370377,1,1,1
-27013916010723704595,1,1,1
12778372070700370287,1,1,1
-3020612009763702342,1,1,1
-12064057709763704139,1,1,1
-27101183653023703110,1,1,1
-4853233605873703647,1,1,1
2339699868557437041,1,1,1
24399701823330370431,1,1,1
-5862801161643702810,1,1,1
-26106337485993703986,1,1,1
-13030020492453704391,1,1,1
8512087678917370392,2,2,1
-21249130992183702504,1,1,1
-17299460615223702507,2,2,1
19224308940354370233,1,1,1
5028557793480370353,2,2,1
9765328243644370347,1,1,1
-20076064536993703677,1,1,1
15445570445874370233,1,1,1
-12883687242303702327,1,1,1
19047084216831370359,1,1,1
21655311420957370272,1,1,1
8338326013473370458,1,1,1
-23376395223153704094,1,1,1
16538132187366370455,1,1,1
-21502976947863704535,1,1,1
-16297883843823702885,1,1,1
-4184151594183702483,1,1,1
-18899420924553702156,1,1,1
-2640564019467370275,1,1,1
-11398687446723702744,2,2,1
26508154263858370212,2,2,1
-15081223780383702834,2,2,1
21995949996507370287,3,3,1
-15178150105653703050,1,1,1
-18559400767473704211,1,1,1
-11734471656393703497,1,1,1
9730912343343370251,1,1,1
-3761405197383703122,1,1,1
3235846329543370245,1,1,1
-7234860274983702780,1,1,1
20878142123274370449,1,1,1
-423568252797370413,2,2,1
-6864932163213704409,1,1,1
18280529518848370314,1,1,1
6119773012746370302,2,2,1
-6626332977633703269,2,2,1
-12481468466763702222,2,2,1
25727514623610370362,2,2,1
-14474840828793704691,1,1,1
-19078986065853703281,1,1,1
22333361782503370299,1,1,1
-9341694449463704229,1,1,1
-16343190510933704358,1,1,1
-10604728073073703344,2,2,1
-18008917038243702513,1,1,1
7861505836956370392,1,1,1
-26918117937753704277,2,2,1
16436470030224370215,1,1,1
26119780541781370380,1,1,1
24850691317728370389,1,1,1
16428073686828370377,1,1,1
12104930315082370440,1,1,1
19724525030733370269,1,1,1
7238285971785370326,1,1,1
-25622322197643702744,2,2,1
13554556047072370431,2,2,1
24623406683688370482,1,1,1
-56628429906337047,1,1,1
27618637886136370299,1,1,1
18173657972844370272,2,2,1
-14156198842323704403,1,1,1
17686430195469370206,1,1,1
1296456120424237038,2,2,1
5945953119738370263,1,1,1
-5199695154063703989,1,1,1
-19943621743263702486,1,1,1
27646040574753370221,1,1,1
-12449495796183704097,1,1,1
-25735020394533703752,1,1,1
-15477253486623702936,1,1,1
-8449803343053703143,1,1,1
-21752907123933703146,1,1,1
27388221225324370203,1,1,1
-22317413240493703695,2,2,1
-11093615273853702108,2,2,1
8727401065428370353,2,2,1
7949108536521370338,1,1,1
-7140375775503704172,1,1,1
7400275042701370371,1,1,1
3153880233954370221,2,2,1
790907061159637023,1,1,1
-27499793999553704055,1,1,1
-6433718656983702459,1,1,1
-16007068157793702126,1,1,1
-13000538540253703839,1,1,1
-12655289493993704532,1,1,1
-19863682354653704859,1,1,1
2814368656485637029,1,1,1
-6187752927663703665,1,1,1
10325077839513370410,1,1,1
20264951759538370497,1,1,1
19900339065204370284,1,1,1
-8350401612333703275,1,1,1
1366694206827637041,1,1,1
-19675605460263704298,1,1,1
8926326515988370371,1,1,1
15124893661452370275,1,1,1
9129944152920370275,1,1,1
-25784778990273704874,1,1,1
-19680492775923704169,2,2,1
-10175931607713702018,1,1,1
22278938073003370413,1,1,1
24309321270864370221,1,1,1
-10224293305353704046,1,1,1
7572556922853370353,1,1,1
4597434450339370203,1,1,1
5122134058143370371,1,1,1
-7575342765153704229,1,1,1
21922322729496370215,1,1,1
-24682311625803704475,1,1,1
7631009917074370380,1,1,1
3298046772276370206,1,1,1
16075581953343370353,1,1,1
17958796940502370476,1,1,1
-2620277455992370416,1,1,1
3543448023612370395,1,1,1
1834222801956037038,1,1,1
22211519749842370389,1,1,1
-6707033013543702324,1,1,1
-26836048608753702138,2,2,1
-8860335741753703476,1,1,1
-407632530483370254,1,1,1
16756722604644370266,1,1,1
-7588855843473702663,1,1,1
-5521292419833703182,1,1,1
-2587269756207370239,1,1,1
17662898336316370284,1,1,1
-4670843561733702789,2,2,1
918836970068437044,2,2,1
27506541875244370215,2,2,1
-2728020901233370452,1,1,1
-26860067986263704397,1,1,1
-19677989443143703794,1,1,1
-6717347889573702591,1,1,1
-13438923192843703581,1,1,1
-6171620513193704778,1,1,1
26368616326428370344,1,1,1
14790028816869370428,1,1,1
22705022152488370455,2,2,1
-24005762519523702582,2,2,1
16940211617736370287,2,2,1
10226140246290370482,1,1,1
-14341774665783702000,1,1,1
59805157603413702,1,1,1
22636661764791370320,2,2,1
11982861348759370380,2,2,1
19507259583780370464,1,1,1
2926105455376237023,1,1,1
21509567630502370317,2,2,1
-11744401288713703878,1,1,1
-8663988453783702801,1,1,1
-14880913706553703356,1,1,1
-1141713578424370284,1,1,1
-26655984891333703842,2,2,1
-11394806363463703701,1,1,1
-19193405466723702030,1,1,1
22145861376483370401,2,2,1
14203252214637370476,1,1,1
-12690358098093704772,1,1,1
-5430830575443702672,1,1,1
24827223036258370440,2,2,1
11780309631360370308,1,1,1
-19255705873263703158,1,1,1
23865980851422370440,1,1,1
3205607700684370260,1,1,1
-23130337619673704724,1,1,1
2748140879502037020,1,1,1
-8347123775913704832,1,1,1
27314584857147370233,1,1,1
-13129904504703702828,1,1,1
3209874310956370236,1,1,1
-18465593732373704445,1,1,1
16878183510000370431,1,1,1
11286656459412370497,1,1,1
19561339510434370428,1,1,1
27490082523879370242,1,1,1
10046111767476370428,1,1,1
27320208960183370431,1,1,1
18333139942488370284,1,1,1
-24388148021433702186,1,1,1
8095118237799370323,1,1,1
17210431905645370317,1,1,1
-5491493246283702186,1,1,1
-2806884866301370230,2,2,1
10633486903797370248,1,1,1
18132095562093370251,2,2,1
-17585778163593702510,1,1,1
-22255041918903703515,1,1,1
5676235838379370344,1,1,1
-21263485440573704931,2,2,1
20231075149839370218,1,1,1
526109426216437038,1,1,1
-25416112721013704181,1,1,1
18924979278978370203,1,1,1
12033799835247370287,1,1,1
26726138341512370428,1,1,1
16162024493889370332,1,1,1
15222984167895370317,1,1,1
-15729016922493704367,1,1,1
20066984369748370383,1,1,1
-27657301588773702138,1,1,1
8469957471432370320,1,1,1
10589169807324370365,1,1,1
11286212149728370233,2,2,1
6604389533997370338,2,2,1
15896743350465370293,1,1,1
-15348943978833704361,1,1,1
-2451057738951370413,2,2,1
-5177315977533703500,2,2,1
-27351966276873702795,3,3,1
25450902671652370431,1,1,1
-27562999898193704802,1,1,1
118090669844733702,1,1,1
-4302290483373703377,2,2,1
24823284777831370455,2,2,1
20157299099280370275,2,2,1
2153683347359437044,1,1,1
-7001502008553702600,1,1,1
-17767339183473703431,1,1,1
14520234424452370242,2,2,1
-20130873907923703533,2,2,1
-18919340307543703455,2,2,1
-26443865918763704010,2,2,1
25058702048703370416,2,2,1
7552837342971370254,1,1,1
-14908902932763703704,1,1,1
-13418288499183703068,1,1,1
11287557282525370227,1,1,1
-11686128534663702945,2,2,1
-22394073165753703116,2,2,1
9893820339414370233,2,2,1
27609522832203370485,2,2,1
3233694336543370320,2,2,1
-16691802300063702762,2,2,1
668632125175837044,2,2,1
7565845201395370431,3,3,1
9951831730248370428,1,1,1
19281390742296370281,1,1,1
12064218213333370461,2,1,1
-11661518852793702234,1,1,1
-22690899824973703677,2,2,1
-5023360163523702735,1,1,1
-6150759215553703143,2,2,1
-6116215525833702189,1,1,1
24440131490826370413,1,1,1
5108613253107370215,1,1,1
1880935697197237029,1,1,1
10653763879656370299,1,1,1
-12930912070173703020,2,2,1
26568824966220370248,2,2,1
1009808594005537032,1,1,1
-7817262890883703881,1,1,1
-18580315738173703674,1,1,1
17081616097092370269,1,1,1
-5532483971673702765,1,1,1
8574603791568370320,2,2,1
23733613299408370218,1,1,1
16932164186055370326,2,2,1
-10586658783963704703,1,1,1
-25655721861873704934,1,1,1
3956991814275370248,2,2,1
8251064200110370248,2,2,1
-5607158830803704055,1,1,1
-11146467280383703992,2,2,1
27162951560997370212,1,1,1
-19699033277883703248,1,1,1
-26258018041143703677,1,1,1
10685457608520370356,1,1,1
25757443381821370230,2,2,1
-22974676461723703512,2,2,1
21435579371709370323,2,2,1
6385950518718370458,1,1,1
7114855603971370371,1,1,1
-5678414250663704811,1,1,1
20248274221449370239,1,1,1
-505163623923370473,1,1,1
21150874710000370302,1,1,1
7669181292333370236,1,1,1
-16890187233843704319,1,1,1
-24670184459103704778,2,2,1
23257696899801370419,2,2,1
-530131323303370419,1,1,1
-2251908331416370470,2,2,1
-341927273271370314,1,1,1
-23621449019853704622,1,1,1
22316591903922370371,2,2,1
-26470471729923703329,2,2,1
25097772122709370404,1,1,1
-22804033645593704385,1,1,1
24121009444362370449,1,1,1
1633696636302037026,2,2,1
-22821218884203703782,1,1,1
-26563474242153703608,2,2,1
-21027565023543703161,1,1,1
5939204904984370347,1,1,1
-6378410516583702972,1,1,1
5451736915491370464,1,1,1
-21626405251083702588,2,2,1
21832336331913370317,1,1,1
-7988101324263703443,1,1,1
9995897286441370293,1,1,1
15103138076529370485,2,2,1
25102970720712370404,1,1,1
-26715313213443702675,2,2,1
8910130379496370371,1,1,1
17630436044532370293,1,1,1
23771945402118370305,1,1,1
786989162179237026,1,1,1
-7625553673113704619,1,1,1
16497735373587370323,1,1,1
17512523323722370494,1,1,1
-19833582699873704706,1,1,1
1454356659992137032,1,1,1
24589452127338370383,2,2,1
-14239387499913703245,1,1,1
-5840343144153703899,1,1,1
-15623519221683704505,1,1,1
10108733192985370233,1,1,1
12519091273197370392,1,1,1
5183760435528370482,2,2,1
-26139507490233704919,1,1,1
-21082149212433702846,1,1,1
1271270132527837032,1,1,1
-21331881143493702045,1,1,1
19810903541631370401,1,1,1
3722969297619370362,1,1,1
-26751428837343704313,1,1,1
7850471503707370329,1,1,1
21450899370450370458,1,1,1
3280121702637370464,2,2,1
-227326875718237020,1,1,1
13010746770780370413,1,1,1
-9583718058693704262,1,1,1
-1836560055576370449,1,1,1
-11253786600933702834,1,1,1
11396094159555370404,1,1,1
-1643364575328370266,1,1,1
-22609722418473702282,1,1,1
-2011156189281370479,1,1,1
932417404943437038,1,1,1
14782308371814370410,1,1,1
1404487574589037047,1,1,1
19765727427411370254,1,1,1
9320846255586370218,1,1,1
21111967522800370491,1,1,1
-22809704316033702900,1,1,1
-11451973487463702219,1,1,1
18275350330404370224,2,2,1
-9181418073993702603,1,1,1
10507133870727370236,2,2,1
27303316468443370347,2,2,1
-19613372822133703884,1,1,1
-19998712500153703758,1,1,1
11477526680103370425,1,1,1
-14979080024673703575,1,1,1
-2220434176110370455,2,2,1
-13352712407853702282,1,1,1
1109120959238137020,2,2,1
-19214833551513704838,2,2,1
7764553089582370431,2,2,1
-11698492240893703815,2,2,1
-17435128801743703221,2,2,1
27432764687298370461,1,1,1
-15119880224103703920,1,1,1
-17465867907363703935,1,1,1
7644819368364370287,1,1,1
12955286734998370260,1,1,1
20026260310041370458,1,1,1
21239294522706370404,1,1,1
9862411704786370440,1,1,1
-17038014314643704169,1,1,1
-18719053725153704337,1,1,1
26189350086963370245,2,2,1
-9686208168273702612,1,1,1
-10884228947433702918,1,1,1
10839662388357370320,1,1,1
-4659589362033702186,1,1,1
26866897347459370245,1,1,1
1832164392295837041,1,1,1
-11050005632073704844,1,1,1
-12613353750423704019,1,1,1
14866243258968370485,2,2,1
-27268972622823702198,1,1,1
25461155139306370371,1,1,1
13490981087235370341,1,1,1
18540961493199370269,1,1,1
8711791163388370470,2,2,1
-15203292484173704553,2,2,1
26709222088005370224,2,2,1
24903676894839370461,1,1,1
4003255660215370452,1,1,1
-1043672423229370473,1,1,1
-17764436029593702057,1,1,1
3245229111837370446,1,1,1
-2602360952577370236,1,1,1
-1500554249004370305,1,1,1
-18045861980163702759,1,1,1
-27253964101233704685,1,1,1
2195832368584537035,1,1,1
-5954535901233704532,1,1,1
17560157880027370434,1,1,1
10540538693601370278,1,1,1
21022957779948370281,1,1,1
-10358998893123702264,1,1,1
-4245375655113703134,2,2,1
-20411129664813702474,1,1,1
5915451049920370281,1,1,1
-8357312714823704838,2,2,1
-336487897767370434,2,2,1
-27428718289443703581,1,1,1
-4367148070203703041,1,1,1
-16446947201943704850,1,1,1
8119846953471370458,1,1,1
24605912223144370320,1,1,1
-19573714808853702669,1,1,1
-13302563042703703632,1,1,1
-7951880900343702366,1,1,1
-18227423613483703107,1,1,1
21646763233608370251,1,1,1
-20683777608783702105,1,1,1
-794584819305370437,1,1,1
-7104890484183703773,1,1,1
-16007598059073703647,1,1,1
12803775717714370311,1,1,1
-5211743437923704172,1,1,1
-9453048069423704406,1,1,1
24780858458352370377,1,1,1
-1432503782292370266,1,1,1
-14183759755863704634,1,1,1
13127285248761370437,1,1,1
-5128894743303704520,1,1,1
-5459177328933704199,1,1,1
-18604423333623703665,1,1,1
-2383476539388370362,1,1,1
25285592857386370401,1,1,1
20986968258729370275,1,1,1
19716190577406370251,1,1,1
11608641855231370227,1,1,1
20472691032771370284,1,1,1
-21478951666563703935,1,1,1
-13187832139923703836,1,1,1
-6050357341473702450,2,2,1
-83037864018337035,1,1,1
-22864067426433704259,1,1,1
1456860907021237023,1,1,1
-20527726184313703545,1,1,1
24145050615477370461,1,1,1
7356248020794370410,1,1,1
-8931833186913702573,1,1,1
-1032108732054370494,1,1,1
-19562131575663703449,1,1,1
6907534569843370473,1,1,1
-16896918686493703680,2,2,1
-23906913032193704373,1,1,1
-15228891481953703296,1,1,1
7985395503657370311,2,2,1
4367929595400370239,1,1,1
2041501783841437020,2,2,1
-18749671923543702555,2,2,1
-24021506260263703203,1,1,1
-24365631008163702618,1,1,1
-15666083381793704580,1,1,1
-6753407481693703407,2,2,1
19280093799042370368,1,1,1
12055270546617370215,2,2,1
-11445789791733703296,1,1,1
20714812460115370203,1,1,1
26989893061590370293,2,2,1
-17066404991643703761,1,1,1
12201722969055370428,1,1,1
-15183355784193703644,1,1,1
-18831150752013704037,1,1,1
-18690174627303704733,1,1,1
10530325189203370470,1,1,1
-19618821675213703023,1,1,1
-1563541004283370263,1,1,1
-2950501809348370209,1,1,1
-19666899254163702585,1,1,1
3167463468786370323,1,1,1
16632997781793370461,2,2,1
430211831379637041,1,1,1
24273909411660370221,1,1,1
-5520477820083704832,1,1,1
25810770328575370341,1,1,1
6620446074183370248,1,1,1
27611103103074370485,1,1,1
-21721763706603704985,1,1,1
17726938368168370287,1,1,1
-15848552559873703605,1,1,1
-8489908938543703554,1,1,1
9908614590555370404,1,1,1
23733141232965370320,1,1,1
-14202300801663703407,1,1,1
6966554207895370419,1,1,1
-1215612608178370455,1,1,1
-15537944717343702501,2,2,1
13949824428957370461,2,2,1
22227034659279370320,1,1,1
21443329244178370209,2,2,1
4789986345180370368,1,1,1
-15006491266473704811,1,1,1
18933107243718370395,1,1,1
13755679763985370362,2,2,1
-26679116793603704292,1,1,1
13263248059989370413,1,1,1
-17172951218733704352,2,2,1
-21020643096183703413,1,1,1
-14660817735423702426,1,1,1
846690659052037023,1,1,1
20282062639995370377,1,1,1
25323642066828370350,2,2,1
-23501080167693702423,1,1,1
21833986672500370425,2,2,1
-1820197930683370236,2,2,1
5649713166372370305,1,1,1
-5600519787693704604,2,2,1
-23071260116883702675,1,1,1
13342629647274370392,1,1,1
24032161550850370263,1,1,1
3681942693558370344,2,2,1
-8772163802793704370,1,1,1
-9298930396563703230,2,2,1
14793178990410370473,1,1,1
-2564541495381370416,1,1,1
-19659731438823703323,1,1,1
-14872201422753702339,1,1,1
-12708032304783704601,1,1,1
-9193741483923704748,1,1,1
-6850086270213704292,2,2,1
11293868742345370491,1,1,1
-2209509508167370431,1,1,1
993630515041537044,2,2,1
18768808330518370401,2,2,1
10151487567579370269,1,1,1
19743151175700370230,1,1,1
-2778956006004370308,1,1,1
2185875954439537032,1,1,1
-5283447410013703827,1,1,1
16251209736129370233,1,1,1
-8196246609033702534,1,1,1
23160422951178370404,2,2,1
16383753625137370251,2,2,1
25050499662012370440,2,2,1
-1755064969656370437,2,2,1
9747023884428370494,1,1,1
-17551472201133704529,1,1,1
19515685290093370209,2,2,1
11496255759960370281,2,2,1
81158366285163702,2,2,1
-13533836673663702468,1,1,1
21825466295811370248,1,1,1
2752238024119837020,1,1,1
-12498287206953702273,1,1,1
2057121309734137041,1,1,1
-338859635727370386,1,1,1
17030345034453370329,2,2,1
5400401798676370302,1,1,1
19818974489907370422,1,1,1
21509669803305370404,1,1,1
23529495363561370362,1,1,1
21475077893610370344,1,1,1
13602734392254370470,1,1,1
-2678434910565370467,1,1,1
20983341817827370476,1,1,1
-6623125833003704979,1,1,1
-26642233612233704907,1,1,1
1683552072375037023,1,1,1
-1587435602364370398,1,1,1
7656630790875370443,1,1,1
-11804895098703704901,1,1,1
-11693892494283702984,1,1,1
-1005689175990370368,1,1,1
-11070159858183703005,1,1,1
16507978600995370494,1,1,1
1305371922650437026,1,1,1
11381833307868370452,1,1,1
-1960043242185370479,2,2,1
-25962519299223702936,1,1,1
23859866130861370269,1,1,1
-21709414473753702225,1,1,1
-11865123855453702906,1,1,1
